frame_id,label,class_id,surgical_content_ratio,surgery_proportion,tool_proportion,non_surgery_proportion
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0069.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0070.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0071.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0072.jpg,Highly Informative,2,0.9526,0.8798,0.0728,0.0474
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0073.jpg,Highly Informative,2,0.9579,0.9272,0.0308,0.0421
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0074.jpg,Highly Informative,2,0.9579,0.9269,0.0311,0.0421
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0075.jpg,Highly Informative,2,0.9517,0.9343,0.0174,0.0483
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0076.jpg,Highly Informative,2,0.9517,0.9224,0.0293,0.0483
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0077.jpg,Highly Informative,2,0.9517,0.8166,0.1351,0.0483
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0078.jpg,Highly Informative,2,0.9531,0.9332,0.0199,0.0469
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0079.jpg,Highly Informative,2,0.9469,0.908,0.0389,0.0531
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0080.jpg,Highly Informative,2,0.9579,0.7853,0.1726,0.0421
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0081.jpg,Highly Informative,2,0.9579,0.8916,0.0664,0.0421
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0082.jpg,Highly Informative,2,0.9579,0.8339,0.1241,0.0421
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0083.jpg,Highly Informative,2,0.9579,0.9147,0.0432,0.0421
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0084.jpg,Highly Informative,2,0.9579,0.8731,0.0848,0.0421
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0085.jpg,Highly Informative,2,0.9292,0.8338,0.0955,0.0708
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0086.jpg,Highly Informative,2,0.9579,0.8145,0.1434,0.0421
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0087.jpg,Highly Informative,2,0.9579,0.8346,0.1234,0.0421
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0088.jpg,Highly Informative,2,0.9579,0.7859,0.172,0.0421
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0089.jpg,Highly Informative,2,0.9579,0.7707,0.1872,0.0421
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0090.jpg,Highly Informative,2,0.9579,0.7833,0.1746,0.0421
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0091.jpg,Highly Informative,2,0.9458,0.8275,0.1184,0.0542
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0092.jpg,Highly Informative,2,0.9506,0.8888,0.0618,0.0494
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0093.jpg,Highly Informative,2,0.9458,0.8477,0.0981,0.0542
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0094.jpg,Highly Informative,2,0.9407,0.8175,0.1232,0.0593
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0095.jpg,Highly Informative,2,0.9579,0.8751,0.0828,0.0421
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0096.jpg,Highly Informative,2,0.9579,0.8459,0.112,0.0421
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0097.jpg,Highly Informative,2,0.9579,0.8653,0.0927,0.0421
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0098.jpg,Highly Informative,2,0.9527,0.9123,0.0404,0.0473
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0099.jpg,Highly Informative,2,0.9579,0.8672,0.0907,0.0421
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0100.jpg,Highly Informative,2,0.9579,0.8282,0.1297,0.0421
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0101.jpg,Highly Informative,2,0.9579,0.9051,0.0528,0.0421
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0102.jpg,Highly Informative,2,0.9493,0.878,0.0714,0.0507
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0103.jpg,Highly Informative,2,0.9394,0.8003,0.1391,0.0606
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0104.jpg,Highly Informative,2,0.9356,0.861,0.0746,0.0644
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0105.jpg,Highly Informative,2,0.9356,0.8648,0.0708,0.0644
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0106.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0107.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0108.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0109.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0110.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0111.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0112.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0113.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0114.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0115.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0116.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0117.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0118.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0119.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0120.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0121.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0122.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0123.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0124.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0125.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0126.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0127.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0128.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0129.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0130.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0131.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0132.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0133.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0134.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0135.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0136.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0137.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0138.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0139.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0140.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0141.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0142.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0143.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0144.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0145.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0146.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0147.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0148.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0149.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0150.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0151.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0152.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0153.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0154.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0155.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0156.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0157.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0158.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0159.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0160.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0161.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0162.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0163.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0164.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0165.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0166.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0167.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0168.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0169.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0170.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0171.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0172.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0173.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0174.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0175.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0176.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0177.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0178.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0179.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0180.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0181.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0182.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0183.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0184.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0185.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0186.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0187.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0188.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0189.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0190.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0191.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0192.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0193.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0194.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0195.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0196.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0197.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0198.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0199.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0200.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0201.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0202.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0203.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0204.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0205.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0206.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0207.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0208.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0209.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0210.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0211.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0212.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0213.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0214.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0215.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0216.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0217.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0218.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0219.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0220.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0221.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0222.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0223.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0224.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0225.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0226.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0227.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0228.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0229.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0230.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0231.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0232.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0233.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0234.jpg,Uninformative,0,0.0054,0,0.0054,0.9946
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0235.jpg,Uninformative,0,0.0054,0,0.0054,0.9946
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0236.jpg,Uninformative,0,0.0054,0,0.0054,0.9946
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0237.jpg,Uninformative,0,0.0054,0,0.0054,0.9946
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0238.jpg,Uninformative,0,0.0054,0,0.0054,0.9946
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0239.jpg,Uninformative,0,0.0054,0,0.0054,0.9946
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0240.jpg,Uninformative,0,0.0054,0,0.0054,0.9946
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0241.jpg,Uninformative,0,0.0054,0,0.0054,0.9946
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0242.jpg,Uninformative,0,0.0054,0,0.0054,0.9946
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0243.jpg,Uninformative,0,0.0054,0,0.0054,0.9946
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0244.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0245.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0246.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0247.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0248.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0249.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0250.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0251.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0252.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4fx5cE7TTs_frame_0253.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4n6GC4ymmg_frame_0001.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4n6GC4ymmg_frame_0002.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4n6GC4ymmg_frame_0003.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4n6GC4ymmg_frame_0004.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4n6GC4ymmg_frame_0005.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4n6GC4ymmg_frame_0006.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4n6GC4ymmg_frame_0007.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4n6GC4ymmg_frame_0008.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4n6GC4ymmg_frame_0009.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4n6GC4ymmg_frame_0010.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4n6GC4ymmg_frame_0011.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4n6GC4ymmg_frame_0012.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4n6GC4ymmg_frame_0013.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4n6GC4ymmg_frame_0014.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4n6GC4ymmg_frame_0015.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4n6GC4ymmg_frame_0016.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4n6GC4ymmg_frame_0017.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4n6GC4ymmg_frame_0018.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4n6GC4ymmg_frame_0019.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4n6GC4ymmg_frame_0020.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4n6GC4ymmg_frame_0021.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4n6GC4ymmg_frame_0022.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4n6GC4ymmg_frame_0023.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4n6GC4ymmg_frame_0024.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4n6GC4ymmg_frame_0025.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4n6GC4ymmg_frame_0026.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4n6GC4ymmg_frame_0027.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4n6GC4ymmg_frame_0028.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4n6GC4ymmg_frame_0029.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4n6GC4ymmg_frame_0030.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4oUZGdsoQc_frame_0001.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4oUZGdsoQc_frame_0002.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4oUZGdsoQc_frame_0003.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4oUZGdsoQc_frame_0004.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4oUZGdsoQc_frame_0005.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4oUZGdsoQc_frame_0006.jpg,Uninformative,0,0,0,0,1
non_surgical_k_non_surgical_k_4oUZGdsoQc_frame_0007.jpg,Uninformative,0,0.4482,0.417,0.0313,0.5518
non_surgical_k_non_surgical_k_4oUZGdsoQc_frame_0008.jpg,Uninformative,0,0.4482,0.4,0.0483,0.5518
non_surgical_k_non_surgical_k_4oUZGdsoQc_frame_0009.jpg,Uninformative,0,0.4482,0.3521,0.0961,0.5518
non_surgical_k_non_surgical_k_4oUZGdsoQc_frame_0010.jpg,Uninformative,0,0.4482,0.3804,0.0678,0.5518
non_surgical_k_non_surgical_k_4oUZGdsoQc_frame_0011.jpg,Uninformative,0,0.4482,0.4042,0.044,0.5518
non_surgical_k_non_surgical_k_4oUZGdsoQc_frame_0012.jpg,Uninformative,0,0.4482,0.3864,0.0619,0.5518
non_surgical_k_non_surgical_k_4oUZGdsoQc_frame_0013.jpg,Uninformative,0,0.4482,0.3818,0.0664,0.5518
non_surgical_k_non_surgical_k_4oUZGdsoQc_frame_0014.jpg,Uninformative,0,0.4482,0.3754,0.0729,0.5518
non_surgical_k_non_surgical_k_4oUZGdsoQc_frame_0015.jpg,Uninformative,0,0.4482,0.4168,0.0315,0.5518
non_surgical_k_non_surgical_k_4oUZGdsoQc_frame_0016.jpg,Uninformative,0,0.4482,0.4102,0.038,0.5518
non_surgical_k_non_surgical_k_4oUZGdsoQc_frame_0017.jpg,Uninformative,0,0.4482,0.4352,0.013,0.5518
non_surgical_k_non_surgical_k_4oUZGdsoQc_frame_0018.jpg,Uninformative,0,0.4482,0.385,0.0633,0.5518
non_surgical_k_non_surgical_k_4oUZGdsoQc_frame_0019.jpg,Uninformative,0,0.4482,0.3902,0.058,0.5518
non_surgical_k_non_surgical_k_4oUZGdsoQc_frame_0020.jpg,Uninformative,0,0.4482,0.3976,0.0507,0.5518
non_surgical_k_non_surgical_k_4oUZGdsoQc_frame_0021.jpg,Uninformative,0,0.4482,0.4139,0.0343,0.5518
non_surgical_k_non_surgical_k_4oUZGdsoQc_frame_0022.jpg,Uninformative,0,0.4482,0.225,0.2232,0.5518
non_surgical_k_non_surgical_k_4oUZGdsoQc_frame_0023.jpg,Uninformative,0,0.4482,0.3714,0.0768,0.5518
non_surgical_k_non_surgical_k_4oUZGdsoQc_frame_0024.jpg,Uninformative,0,0.4482,0.3819,0.0663,0.5518
non_surgical_k_non_surgical_k_4oUZGdsoQc_frame_0025.jpg,Uninformative,0,0.4482,0.415,0.0332,0.5518
non_surgical_k_non_surgical_k_4oUZGdsoQc_frame_0026.jpg,Uninformative,0,0.4482,0.4482,0,0.5518
non_surgical_k_non_surgical_k_4oUZGdsoQc_frame_0027.jpg,Uninformative,0,0.4482,0.3651,0.0831,0.5518
non_surgical_k_non_surgical_k_4oUZGdsoQc_frame_0028.jpg,Uninformative,0,0.4482,0.3736,0.0746,0.5518
non_surgical_k_non_surgical_k_4oUZGdsoQc_frame_0029.jpg,Uninformative,0,0.4482,0.387,0.0613,0.5518
non_surgical_k_non_surgical_k_4oUZGdsoQc_frame_0030.jpg,Uninformative,0,0.4482,0.4482,0,0.5518
non_surgical_k_non_surgical_k_4oUZGdsoQc_frame_0031.jpg,Uninformative,0,0.4482,0.4289,0.0194,0.5518
non_surgical_k_non_surgical_k_4oUZGdsoQc_frame_0032.jpg,Uninformative,0,0.4482,0.4124,0.0358,0.5518
